微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
ItSP5nOWi,初级程序员：我的代码很简单、很好读。中级程序员：我的代码优雅、机智、创新、富有表现力、高度优化、出类拔萃。 资深程序员：我的代码很简单、很好读。via:John Arundel  ,,无,无,无,2020-02-12 19:13,Mac客户端,133,33,12
ItSr9pRTz,曾几何时  原图 ,,无,无,无,2020-02-12 18:14,Mac客户端,71,10,5
ItRCH2yYJ,最好的老师，不是给你所有答案的人。而是那些对自己无法回答的问题感到兴奋的人，是那些教会你如何质疑和挑战你所学的人。  原图 ,,无,无,无,2020-02-12 16:09,Mac客户端,124,48,5
ItRBKvExL,圈内大佬和你 🐱   原图 ,,无,无,无,2020-02-12 16:07,Mac客户端,82,15,10
ItRd6wL5U,【bash/zsh的自动补全daemon(守护进程)】’cod - a completion daemon for bash/zsh' by Dmitry Ermolov GitHub: http://t.cn/A6hLfN07  原图 ,,无,无,无,2020-02-12 15:06,Mac客户端,8,9,4
ItQHl6U9j,【Python项目构建指南】’Show how to structure a Python project.' by Radovan Bast GitHub: http://t.cn/A6hLzfRT  原图 ,,无,无,无,2020-02-12 13:48,Mac客户端,51,77,13
ItQDJn7gn,"【Camphr：spaCy的Transformers, Udify, Elmo等语言模型支持插件】’Camphr - spaCy plugin for Transformers, Udify, Elmo, etc' by PKSHATechnology-Research GitHub: http://t.cn/A6hLhcHy  原图 ",,无,无,无,2020-02-12 13:39,Mac客户端,9,10,2
ItQxU1FJB,《Will AI Write the Scientific Papers of the Future?(AAAI 2020)》by Yolanda Gil http://t.cn/A6h2sZCj  原图 ,,无,无,无,2020-02-12 13:25,Mac客户端,16,34,2
ItOCCs5gH,【免费书稿：《数学与计算：技术和科学的革命性理论》】《Mathematics and Computation - A Theory Revolutionizing Technology and Science》by Avi Wigderson (Princeton University Press 2019) http://t.cn/A6h2P0VP  [组图共6张] 原图 ,,无,无,无,2020-02-12 08:31,Mac客户端,55,84,11
ItOuIvnGh,Mac版PowerPoint的“重新排序对象”功能也太炫了吧 🤩  爱可可-爱生活的微博视频  ,,无,无,无,2020-02-12 08:12,微博视频,87,23,18
ItOmd4gD5,"【最新的黑白照片在线自动着色服务(基于DeOldify)】“MyHeritage In Color™, world’s most advanced technology for colorizing black and white photos - MyHeritage” http://t.cn/A6hADuBu  [组图共3张] 原图 ",,无,无,无,2020-02-12 07:51,Mac客户端,43,73,11
ItOlbtBLL,【TPU上的花卉识别(Kaggle Kerbels)】《Getting started with 100+ flowers on TPU | Kaggle》by Martin Görner http://t.cn/A6hADNOq  [组图共3张] 原图 ,,无,无,无,2020-02-12 07:48,Mac客户端,14,11,4
ItOdkw9nW,"【用PyTorch-Ignite编写可读、可维护代码】《How to Write Readable, Maintainable Code with PyTorch-Ignite》by Dan Malowany, Gal Hyams http://t.cn/A6hAgWQp  [组图共3张] 原图 ",,无,无,无,2020-02-12 07:29,Mac客户端,23,20,7
ItO6ssgOV,"【会创造性分形、自我生长的神经细胞自动机】《Growing Neural Cellular Automata | Distill》by Alexander, Mordvintsev, Ettore Randazzo, Eyvind Niklasson, Michael Levin https://distill.pub/2020/growing-ca/  [组图共6张] 原图 ",,无,无,无,2020-02-12 07:12,Mac客户端,18,18,3
ItO4lzvDb,【缺失大量行人、骑车人标注的无人驾驶数据集可能是个大问题】《Self-driving car dataset missing labels for hundreds of pedestrians》by Brad Dwyer http://t.cn/A6hArQ79  [组图共2张] 原图 ,,无,无,无,2020-02-12 07:07,Mac客户端,17,26,3
ItNZNkixv,【AAAI 2020知识图谱研究摘要】《Knowledge Graphs @ AAAI 2020》by Michael Galkin http://t.cn/A6hABDOi  [组图共9张] 原图 ,,无,无,无,2020-02-12 06:55,Mac客户端,49,92,20
ItNYCEVoE,"【Bengio, Hinton, and LeCun：加速神经网络训练、推理的新硬件，能产生规模大得多的模型，或许有一天会使万亿突触神经网络成为可能，同样重要的还有即将到来的机器人技术革命】《AI on steroids: Much bigger neural nets to come with new hardware, say Bengio, Hinton, and LeCun | ZDNet》 http://t.cn/A6hABndS 原图 ",,无,无,无,2020-02-12 06:52,Mac客户端,18,20,0
ItNzy665t,"《Deep Graph Mapper: Seeing Graphs through the Neural Lens》C Bodnar, C Cangea, P Liò [University of Cambridge] (2020) http://t.cn/A6hA3Z5t view:http://t.cn/A6hA3Z5c  [组图共12张] 原图 ",,无,无,无,2020-02-12 05:51,微博 weibo.com,17,27,7
ItNy1tGQL,"《Generalized Hidden Parameter MDPs Transferable Model-based RL in a Handful of Trials》C F. Perez, F P Such, T Karaletsos [Uber AI Labs] (2020) http://t.cn/A6hAukLx view:http://t.cn/A6hAukLM  [组图共9张] 原图 ",,无,无,无,2020-02-12 05:47,微博 weibo.com,5,8,0
ItNxx7vSl,"《Blank Language Models》T Shen, V Quach, R Barzilay, T Jaakkola [MIT CSAIL] (2020) http://t.cn/A6hAugJg view:http://t.cn/A6hAugJd  [组图共12张] 原图 ",,无,无,无,2020-02-12 05:46,微博 weibo.com,14,11,1
ItNvVvM26,"《Statistical Optimal Transport posed as Learning Kernel Embedding》J. S Nath, P Jawanpuria (2020) http://t.cn/A6hAuEm1 view:http://t.cn/A6hAuEmu  [组图共4张] 原图 ",,无,无,无,2020-02-12 05:42,微博 weibo.com,10,12,1
ItNuOmEdn,"《CO-Optimal Transport》I Redko, T Vayer, R Flamary, N Courty [Univ. Lyon & Univ. Bretagne-Sud & Univ. Cote d’Azur] (2020) http://t.cn/A6hAuYBs view:http://t.cn/A6hAuYBF  [组图共15张] 原图 ",,无,无,无,2020-02-12 05:39,微博 weibo.com,11,8,1
ItNtvDYXa,"《Limits of Detecting Text Generated by Large-Scale Language Models》L R. Varshney, N S Keskar, R Socher [Salesforce Research] (2020) http://t.cn/A6hAupwr view:http://t.cn/A6hAupwd  [组图共3张] 原图 ",,无,无,无,2020-02-12 05:36,微博 weibo.com,0,6,0
ItNsY2dzv,"《Time Series Alignment with Global Invariances》T Vayer, L Chapel, N Courty, R Flamary, Y Soullard, R Tavenard [Université de Bretagne Sud & Université Côte d’Azur & Université de Rennes] (2020) http://t.cn/A6hAu9th view:http://t.cn/A6hAu9tP  [组图共12张] 原图 ",,无,无,无,2020-02-12 05:34,微博 weibo.com,12,28,3
ItNpUzAw2,"《Mario Level Generation From Mechanics Using Scene Stitching》M C Green, L Mugrai, A Khalifa, J Togelius [New York University] (2020) http://t.cn/A6hAuq9J view:http://t.cn/A6hAuq9i GitHub: http://t.cn/A6hAuq9x  [组图共14张] 原图 ",,无,无,无,2020-02-12 05:27,微博 weibo.com,6,3,0
ItNnjx7hS,"《Consistency of a Recurrent Language Model With Respect to Incomplete Decoding》S Welleck, I Kulikov, J Kim, R Y Pang, K Cho [New York University] (2020) http://t.cn/A6hAuPAr view:http://t.cn/A6hAuPAB  [组图共11张] 原图 ",,无,无,无,2020-02-12 05:21,微博 weibo.com,4,7,0
ItNmxDyiA,"《Attentive Group Equivariant Convolutional Networks》D W. Romero, E J. Bekkers, J M. Tomczak, M Hoogendoorn [Vrije Universiteit Amsterdam & University of Amsterdam] (2020) http://t.cn/A6hAmkPS view:http://t.cn/A6hAmkPo  [组图共12张] 原图 ",,无,无,无,2020-02-12 05:19,微博 weibo.com,10,20,7
ItNlu52fC,"《Incorporating Symmetry into Deep Dynamics Models for Improved Generalization》R Wang, R Walters, R Yu [Northeastern University] (2020) http://t.cn/A6hAmBL0 view:http://t.cn/A6hAmBLO  [组图共14张] 原图 ",,无,无,无,2020-02-12 05:16,微博 weibo.com,4,3,2
ItNk66RgJ,"*《StickyPillars: Robust feature matching on point clouds using Graph Neural Networks》M Simon, K Fischer, S Milz, C T Witt, H Gross [Valeo Schalter und Sensoren GmbH & Ilmenau University of Technology] (2020) http://t.cn/A6hAm86s view:http://t.cn/A6hAm86F  [组图共11张] 原图 ",,无,无,无,2020-02-12 05:13,微博 weibo.com,7,11,2
ItNi3DOfA,"*《Unsupervised Discovery of Interpretable Directions in the GAN Latent Space》A Voynov, A Babenko [Yandex] (2020) http://t.cn/A6hAmC9Y view:http://t.cn/A6hAmC9T GitHub:http://t.cn/A6hAmC9j  [组图共16张] 原图 ",,无,无,无,2020-02-12 05:08,微博 weibo.com,23,26,10
ItNfClHp0,《今日学术视野(2020.2.12)》http://t.cn/A6hAmtjN  ,,无,无,无,2020-02-12 05:02,Mac客户端,1,0,0
ItNeH22qO,早！  原图 ,,无,无,无,2020-02-12 04:59,Mac客户端,35,16,5
ItKi14qAM,晚安~  爱可可-爱生活的微博视频  ,,无,无,无,2020-02-11 21:29,微博视频,21,2,0
ItKgf8w3o,《爱可可老师24小时热门分享(2020.2.11)》  爱可可老师24小时热门分享(2020.2.11)  ,,无,无,无,2020-02-11 21:25,微博 weibo.com,10,6,1
ItJ0bzO0A,百架无人机灯光秀 🤩  爱可可-爱生活的微博视频  ,,无,无,无,2020-02-11 18:13,微博视频,29,18,4
ItIT0y2eB,汽车限制了我们的想象力 via:Philip Boucher-Hayes  爱可可-爱生活的微博视频  ,,无,无,无,2020-02-11 17:55,微博视频,24,8,3
ItIGfhjQv,john stuart thrill：哲学史是一段螺旋式的楼梯；它的所有进步，从错误的角度看，都像是在兜圈子。  ,,无,无,无,2020-02-11 17:23,Mac客户端,17,16,3
ItIAemHtd,可视化证明：1/3 + (1/3)² + (1/3)³ + ... = 1/2  原图 ,,无,无,无,2020-02-11 17:09,Mac客户端,135,64,23
ItIzZfiGN,有些workshop的评审过程……  爱可可-爱生活的微博视频  ,,无,无,无,2020-02-11 17:08,微博视频,50,26,4
ItI9RlPed,【CORD：(收据)OCR后处理解析数据集】’CORD: A Consolidated Receipt Dataset for Post-OCR Parsing' by Clova AI Research GitHub: http://t.cn/A6hwv4CZ  原图 ,,无,无,无,2020-02-11 16:04,Mac客户端,36,45,9
ItI8g7Ixs,【Clotho音频描述数据集】“Clotho dataset | Zenodo”  http://t.cn/A6hZsC79 GitHub:http://t.cn/A6hZsC7K  原图 ,,无,无,无,2020-02-11 16:00,Mac客户端,8,9,1
ItI3CBfxz,【Python字符串相似性算法库】’python-string-similarity - A library implementing different string similarity and distance measures using Python.' by luozhouyang GitHub: http://t.cn/RrcTEms  原图 ,,无,无,无,2020-02-11 15:48,Mac客户端,37,65,12
ItHWO47u8,【IBM的AI命令行，Bash用户可访问大量AI技能，增强命令行体验】’CLAI - Command Line Artificial Intelligence or CLAI is an open-sourced project from IBM Research aimed to bring the power of AI to the command line interface.' by IBM GitHub: http://t.cn/A6hZgnM9  原图 ,,无,无,无,2020-02-11 15:31,Mac客户端,11,15,4
ItHLPwf6n,'面试算法/数据结构笔记 - Algorithm for Interview（面试算法笔记-中文）' by HUA Yang GitHub: http://t.cn/A6hZ3FxE  原图 ,,无,无,无,2020-02-11 15:04,Mac客户端,103,150,60
ItHEF89Le,【Diagrams：用Python代码绘制云系统架构(原型)，目前支持四个主要的提供者: AWS、Azure、GCP和Kubernetes】’Diagrams - 🎨 Diagram as Code for prototyping cloud system architectures' by MinJae Kwon GitHub: http://t.cn/A6hZm7X4  [组图共3张] 原图 ,,无,无,无,2020-02-11 14:47,Mac客户端,18,22,6
ItFuQAdrM,【Geoffrey Hinton：堆叠胶囊自编码器】“Stacked Capsule Autoencoders(AAAI 2020)” by Geoffrey Hinton #bilibili#搬运：Geoffrey Hinton：Stacked Capsule Autoencoders(堆叠胶囊自编码器) (AAAI 2020) src:http://t.cn/A6hzRjFc  [组图共3张] 原图 ,,无,无,无,2020-02-11 09:17,Mac客户端,40,67,12
ItFnKzBt3,【人-AI交互指南】《Guidelines for Human-AI Interaction(AAAI 2020 Tutorial)》http://t.cn/A6hz8xRW  [组图共2张] 原图 ,,无,无,无,2020-02-11 09:00,Mac客户端,18,30,3
ItFb13bXt,Geoffrey Hinton：有位导师曾对我说，“阅读会让大脑衰退”。 先尝试独立解决问题，再去读文献。  ,,无,无,无,2020-02-11 08:28,Mac客户端,169,75,12
ItF4rgDMa,2020进度：▓▓░░░░░░░░░░░░░ 11% 🚶  ,,无,无,无,2020-02-11 08:12,Mac客户端,38,11,9
ItEOokOjg,【ZeRO & DeepSpeed：支持超千亿参数模型训练的优化系统】《ZeRO & DeepSpeed: New system optimizations enable training models with over 100 billion parameters | Microsoft Research》 http://t.cn/A6hzp54o  [组图共3张] 原图 ,,无,无,无,2020-02-11 07:33,Mac客户端,20,28,5
ItEGVASnF,【长程记忆新模型与数据集】《A new model and dataset for long-range memory | DeepMind》 http://t.cn/A6hzC021  [组图共3张] 原图 ,,无,无,无,2020-02-11 07:14,Mac客户端,39,57,2
ItEwl1cN4,“AAAI 2020 Livestreaming on Vimeo”  http://t.cn/EcLxGer  原图 ,,无,无,无,2020-02-11 06:48,Mac客户端,16,20,2
ItEuyuMKO,【Turing-NLG：微软的170亿参数语言模型】《Turing-NLG: A 17-billion-parameter language model by Microsoft》 http://t.cn/A6hzfyfn  [组图共2张] 原图 ,,无,无,无,2020-02-11 06:44,Mac客户端,18,23,2
ItEst2Tpv,【视觉对话挑战2020：给定图像和历史对话记录(包括图像标题和一系列先前的问题和答案) ，由智能体回答对话中的后续问题，基于Visdial v1.0数据集】“Visual Dialog Challenge 2020”  http://t.cn/A6hzKJ5a  原图 ,,无,无,无,2020-02-11 06:38,Mac客户端,12,12,3
ItE6fdwiL,"《A Categorical Semantics for Guarded Petri Nets》F Genovese, D I. Spivak [Statebox & MIT] (2020) http://t.cn/A6hzS7cv view:http://t.cn/A6hzS7ts  [组图共3张] 原图 ",,无,无,无,2020-02-11 05:44,微博 weibo.com,4,6,3
ItE5uvLz2,"《Differential Evolution with Reversible Linear Transformations》J M. Tomczak, E Weglarz-Tomczak, A E. Eiben [University of Amsterdam] (2020) http://t.cn/A6hzaFgG view:http://t.cn/A6hzaFg4 GitHub:http://t.cn/A6hzaFgq  [组图共9张] 原图 ",,无,无,无,2020-02-11 05:42,微博 weibo.com,12,6,1
ItE2HCg8J,"《Meta-Analysis of Generalized Additive Models in Neuroimaging Studies》Ø Sørensen, A M Brandmaier, D M Bros, K Ebmeier, P Ghisletta, R A Kievit, A M Mowinckel, K B Walhovd, R Westerhausen, A Fjell [University of Oslo & Universitat de Barcelona & Max Planck Institute for Human Development & University of Oxford] (2020) http://t.cn/A6hzaQbL view:http://t.cn/A6hzaQby [组图共18张] 原图 ",,无,无,无,2020-02-11 05:35,微博 weibo.com,4,4,1
ItDS3tvHU,"*《Image Fine-grained Inpainting》Z Hui, J Li, X Wang, X Gao [Xidian University] (2020) http://t.cn/A6hzXQN0 view:http://t.cn/A6hzXQNN GitHub:http://t.cn/A6hzXQNO  [组图共18张] 原图 ",,无,无,无,2020-02-11 05:09,微博 weibo.com,16,25,5
ItDPB22cR,"*《BERT-of-Theseus: Compressing BERT by Progressive Module Replacing》C Xu, W Zhou, T Ge, F Wei, M Zhou [Wuhan University & Beihang University & Microsoft Research Asia] (2020) http://t.cn/A6hzXaCw view:http://t.cn/A6hzXaCZ GitHub:http://t.cn/A6hzXaCz  [组图共13张] 原图 ",,无,无,无,2020-02-11 05:03,微博 weibo.com,11,8,3
ItDMTuzkD,《今日学术视野(2020.2.11)》http://t.cn/A6hzXyQO  ,,无,无,无,2020-02-11 04:56,Mac客户端,2,0,0
ItDMb9GpQ,早！  原图 ,,无,无,无,2020-02-11 04:54,Mac客户端,71,18,4
ItAg5slni,如果你也拔过智齿，这是一次拔四颗加强版   原图 ,,无,无,无,2020-02-10 19:57,Mac客户端,103,2,64
ItzEK0FJR,nappasan：“这是我们在没用AI的情况下，通过高分辨率扫描和修复得到的影片。已经足够高画质了。如果用4k扫描仪，而不是用AI转换，可以从底片上重新获得4k分辨率的图像。胶片上就有这么多信息。” http://t.cn/A6h7ZGPE  爱可可-爱生活的微博视频  ,,无,无,无,2020-02-10 18:25,微博视频,30,21,0
Itzvk4ZmT,“路德维希·玻尔兹曼1906年自杀身亡，他毕生大部分时光都在从事统计力学研究。继续这项研究的保罗·厄仑菲斯，于1933年自杀身亡。现在，轮到我们来研究统计力学了。也许谨慎接近这一学科才是明智的。” - David L. Goodstein《States of Matter》  原图 ,,无,无,无,2020-02-10 18:02,Mac客户端,66,47,14
ItyqF4lzV,不少朋友问在哪找论文源码，首选 Papers With Code http://t.cn/RryLrni 和 Semantic Scholar http://t.cn/RUxC6lS ，没有的话在GitHub搜论文完整标题(加引号)试试，还没找着，就给作者发邮件吧。 Good Luck~  [组图共2张] 原图 ,,无,无,无,2020-02-10 15:18,微博 weibo.com,182,355,70
ItxLPe3Bo,【Hopsworks：数据科学水平扩展全栈平台】’Hopsworks - Full-stack platform for scale-out data science' by Logical Clocks AB GitHub: http://t.cn/A6hhqEwP  [组图共5张] 原图 ,,无,无,无,2020-02-10 13:37,Mac客户端,18,22,3
ItxJlzlzU,'LeetCode-book - leetcode 1~400知识点&题型总结&leetcode对应题表' by Charlotte GitHub: http://t.cn/A6hhGiwD  原图 ,,无,无,无,2020-02-10 13:31,Mac客户端,145,229,78
ItxCNy3t4,【Bash写的字体预览工具，用于快速搜索已安装的字体并进行预览】’fontpreview - Very customizable and minimal font previewer written in bash' by Siddharth Dushantha GitHub: http://t.cn/A6hhyeJ2  原图 ,,无,无,无,2020-02-10 13:15,Mac客户端,8,7,2
ItxzHwuBT,"【马里兰大学《计算语言学(2019)》课程资料】’Computational Linguistics 1 (CMSC723, INST735, LING723), Fall 2019, University of Maryland' by Hal Daumé III GitHub: http://t.cn/A6hhLqvO  [组图共2张] 原图 ",,无,无,无,2020-02-10 13:07,Mac客户端,26,49,8
ItxydzYq4,【fpm：C++定点数学计算头文件库】’fpm - C++ header-only fixed-point math library' by Mike Lankamp http://t.cn/A6hh2a0n GitHub: http://t.cn/A6hh2a0Q  原图 ,,无,无,无,2020-02-10 13:03,Mac客户端,19,19,3
ItxpitN62,【Alpha Matting抠图算法库(Python)】’PyMatting: A Python Library for Alpha Matting' GitHub: http://t.cn/A6hh7Rgs  原图 ,,无,无,无,2020-02-10 12:41,Mac客户端,44,66,12
ItvCT79Ck,【我们想要的并不总是让我们快乐：在一项研究中，那些不再使用Facebook的人变得比使用时更快乐、生活满意度更高、抑郁和焦虑水平更低】《What We Want Doesn’t Always Make Us Happy》by Noah Smith http://t.cn/Ai9txdf7  [组图共2张] 原图 ,,无,无,无,2020-02-10 08:09,Mac客户端,19,15,1
ItvynyN4G,生命中最重要的问题，在大多数情况下，本质上都是概率问题。 - Pierre-Simon Laplace (1812)  原图 ,,无,无,无,2020-02-10 07:58,Mac客户端,75,33,5
ItvjQCG7F,【面向Python/数据科学的三大VS Code扩展：Notebook Support、autoDocstring、AREPL】《Top 3 VS Code Extensions for Python and Data Science》by Dario Radečić http://t.cn/A6hPUeoU  [组图共5张] 原图 ,,无,无,无,2020-02-10 07:23,Mac客户端,43,46,17
ItuSHcdBW,【每个月9.9刀的Colab Pro：更快GPU、更长运行、更大内存】“Colab Pro” http://t.cn/A6hP24Gq  原图 ,,无,无,无,2020-02-10 06:16,Mac客户端,37,56,10
ItuN6yxVa,几个AI相关视频：“(Deep) RL Stream No.2: Let's (fail to) make a system that solves a maze by looking at it” http://t.cn/A6hPAYw6“Intel open vino toolkit-deep learning tutorial” http://t.cn/A6hPAYwJ“Intent Recognition with BERT using Keras and TensorFlow 2 in Python” http://t.cn/A6hPAYwx“KnoxPy: Neuromorphic Computing Systems” http://t.cn/A6hPAYwi [组图共3张] 原图 ,,无,无,无,2020-02-10 06:02,Mac客户端,12,10,3
ItuEh32Cq,"《DeepBrain: Towards Personalized EEG Interaction through Attentional and Embedded LSTM Learning》D Wu, H Wan, S Liu, W Yu, Z Jin, D Wang [Hunan University & University of Warwick & University at Buffalo & IBM Research AI] (2020) http://t.cn/A6hPwdeB view:http://t.cn/A6hPwder  [组图共12张] 原图 ",,无,无,无,2020-02-10 05:40,微博 weibo.com,11,18,3
ItuDvpvz7,"《Yes, we GAN: Applying Adversarial Techniques for Autonomous Driving》M Uricar, P Krizek, D Hurych, I Sobh, S Yogamani, P Denny [Valeo DVS Prague] (2019) http://t.cn/A6hPw1PR view:http://t.cn/A6hPw1PQ  [组图共17张] 原图 ",,无,无,无,2020-02-10 05:38,微博 weibo.com,17,26,7
ItuBozjRv,"《Whose Side are Ethics Codes On? Power, Responsibility and the Social Good》A L. Washington, R S. Kuo [New York University] (2020) http://t.cn/A6hPwjfM view:http://t.cn/A6hPwjfx  [组图共3张] 原图 ",,无,无,无,2020-02-10 05:33,微博 weibo.com,0,0,0
ItuALhEKw,"《Hardware Security for and beyond CMOS Technology: An Overview on Fundamentals, Applications, and Challenges》J Knechtel [New York University] (2020) http://t.cn/A6hPw0IG view:http://t.cn/A6hPw0Iq  [组图共5张] 原图 ",,无,无,无,2020-02-10 05:31,微博 weibo.com,4,3,0
ItuxNrQXo,"《Normalizing Flows on Tori and Spheres》D J Rezende, G Papamakarios, S Racanière, M S. Albergo, G Kanwar, P E. Shanahan, K Cranmer [DeepMin & New York Universit & MIT] (2020) http://t.cn/A6hPwtpy view:http://t.cn/A6PFh7px  [组图共15张] 原图 ",,无,无,无,2020-02-10 05:24,微博 weibo.com,3,6,0
ItupRbBec,早！  原图 ,,无,无,无,2020-02-10 05:05,Mac客户端,33,8,5
ItrdS7H7g,Kenji Kubo：金融机构可以在自己公司用赚钱的算法，把赚不到钱的算法写成论文。  ,,无,无,无,2020-02-09 20:57,Mac客户端,95,43,7
Itrcm9148,大部分为插图、表格、源代码的1328页硕士论文，你怎么看？  [组图共2张] 原图 ,,无,无,无,2020-02-09 20:53,Mac客户端,376,39,63
ItqNzBkza,Denis Shiryaev 新发布的《火车进站》百年老视频高帧高清自动着色版： http://t.cn/A6hvw98g  爱可可-爱生活的微博视频  ,,无,无,无,2020-02-09 19:52,微博视频,31,30,5
ItpEP4ada,梵高 💗  原图 ,,无,无,无,2020-02-09 16:58,Mac客户端,27,2,1
Itpyg8k8E,第一次参加大型国际会议   爱可可-爱生活的微博视频  ,,无,无,无,2020-02-09 16:42,微博视频,2416,256,113
ItpwFaUtJ,Richard Feynman：学校最该教的：• 情绪管理 • 财务管理 • 人际关系建设 • 培养热情 • 应对失败 • 宽容 • 慷慨 • 坚持 • 心理健康 • 批判性思维 • 开放 • 价值观  ,,无,无,无,2020-02-09 16:38,Mac客户端,154,91,10
ItpsDb3vu,  原图 ,,无,无,无,2020-02-09 16:28,Mac客户端,3,0,0
Itp0m006Q,【用涂鸦“唱歌”：将图像合成为声音】’Sketch Synth - an experimental test app. It works like the UPIC of Iannis Xenakis or synthesizes images as sound' by JeongHo Park GitHub: http://t.cn/A6Ps6m3O video:http://weibo.com/1402400261/Ip1Djrepa  [组图共3张] 原图 ,,无,无,无,2020-02-09 15:18,Mac客户端,29,32,4
ItoWj99mO,【OpenCV表格识别】’OTR - Optical table recognition - recognize tables in scan images using OpenCV' by Uli Köhler GitHub: http://t.cn/A6PsJ1uO  原图 ,,无,无,无,2020-02-09 15:08,Mac客户端,28,56,12
ItoQrmVWk,'Dotfiles for all :D - 好看是第一生产力’ by Spencer Woo GitHub: http://t.cn/AiHC8q0P  [组图共9张] 原图 ,,无,无,无,2020-02-09 14:54,Mac客户端,58,57,12
ItoNrvvuO,【libXCam：Intel的摄像头特性扩展项目，致力于图像质量改进和视频分析，在图像预处理、图像后处理和智能分析等方面提供多特性支持】’libXCam - a project for extended camera(not limited in camera) features and focus on image quality improvement and video analysis' by Intel GitHub: http://t.cn/A6PsfHvW 原图 ,,无,无,无,2020-02-09 14:46,Mac客户端,16,29,6
Ito6olAOA,【ggspatial：基于ggplot2的空间可视化增强包】’ggspatial - Enhancing spatial visualization in ggplot2' by Dewey Dunnington GitHub: http://t.cn/RDy9Dc8  原图 ,,无,无,无,2020-02-09 13:00,Mac客户端,29,40,8
Ito3LwkYO,【CheatSheet：最佳实践速查集锦】“CheatSheet – Using CheatSheets To Apply Best Practices” by DennyZhang http://t.cn/A6PFFhzg GitHub: http://t.cn/A6PFFhzd  [组图共3张] 原图 ,,无,无,无,2020-02-09 12:54,Mac客户端,42,50,15
ItnIs69I7,"【PyTorch语义分割模型集】’PyTorch for Semantic Segmentation - Support Fast_SCNN, HRNet, Deeplabv3_plus(xception, resnet, mobilenet), ContextNet, FPENet, DABNet, EdaNet, ENet, Espnetv2, RefineNet, UNet, DANet, HRNet, DFANet, HardNet, LedNet, OCNet, EncNet, DuNet, CGNet, CCNet, BiSeNet, PSPNet, ICNet, FCN, deeplab)' by LikeLy-Journey GitHub: http://t.cn/A6PFmlpj [组图共2张] 原图 ",,无,无,无,2020-02-09 12:01,Mac客户端,36,89,17
ItnGkioIs,【Zincbase：最先进的知识库和复杂效应仿真组件，可高效存储、检索图结构化数据，提供包括包括图神经网络的图查询方法，模拟复杂效应】’Zincbase - A state of the art knowledge base' by ComplexDB GitHub: http://t.cn/A6PFnWSh  原图 ,,无,无,无,2020-02-09 11:56,Mac客户端,20,27,4
ItmHe3xu4,1989年的手机广告 📱  爱可可-爱生活的微博视频  ,,无,无,无,2020-02-09 09:25,微博视频,87,54,14
ItmGgFSvH,1989-2019 全球最畅销视频游戏风云榜 🎮  爱可可-爱生活的微博视频  ,,无,无,无,2020-02-09 09:23,微博视频,20,16,6
ItmvP0xRi,《本周论文关注榜(2020.2.9)》  本周论文关注榜(2020.2.9)  ,,无,无,无,2020-02-09 08:57,微博 weibo.com,2,2,1
Itm0Gu4bW,【提升Jupyter Notebook环境使用体验】《Elevate Your Jupyter Notebook Environment Experience》by Cornellius Yudha Wijaya http://t.cn/A6PFyt8K  [组图共9张] 原图 ,,无,无,无,2020-02-09 07:41,Mac客户端,52,82,17
ItlUNjdY5,【统计/数据科学概念可视化集锦】《Hard Statistics and Data Science Concepts Visually Explained》by Thu Vu http://t.cn/A6PFLh4U1、Explained Visually http://t.cn/R7FWWkk2、Immersive Math http://t.cn/A6PFLh4h3、3Blue1Brown channel http://t.cn/RIJNj6h4、Decision Tree Visually Explained http://t.cn/RLKJ4zD5、How to use t-SNE effectively https://distill.pub/2016/misread-tsne/6、Visualizing Algorithms http://t.cn/RG5ygDF [组图共3张] 原图 ,,无,无,无,2020-02-09 07:26,Mac客户端,51,75,15
ItlSYFin1,【通过在线课程入门数据科学】《Becoming a Data Scientist with Online Education (Zero to hero)》by Dilan K Jayasekara http://t.cn/A6PFAasR  [组图共2张] 原图 ,,无,无,无,2020-02-09 07:22,微博 weibo.com,28,37,3
ItlDw8tzS,几个AI研究相关视频：“New Product Thinking in the Age of Machine Learning by AMZ Sr PM” http://t.cn/A6PFwtqk“Deep Learning Using TensorFlow” http://t.cn/A6PgEpWu“How to test different OPTIMIZERs and Epoch Sizes in a Deep Learning model ?” http://t.cn/A6PFwtqF  [组图共3张] 原图 ,,无,无,无,2020-02-09 06:44,微博 weibo.com,16,14,3
Itlef8Leu,"《Hybrid Graph Neural Networks for Crowd Counting》A Luo, F Yang, X Li, D Nie, Z Jiao, S Zhou, H Cheng [University of Electronic Science and Technology of China & Inception Institute of Artificial Intelligence & University of North Carolina at Chapel Hill & University of Pennsylvania & Nanyang Technological University] (2020) http://t.cn/A6PF7jNj view:http://t.cn/A6PF7jNY [组图共9张] 原图 ",,无,无,无,2020-02-09 05:41,微博 weibo.com,9,13,5
Itl8ImRek,"《Improving the Robustness of Graphs through Reinforcement Learning and Graph Neural Networks》V Darvariu, S Hailes, M Musolesi [University College London] (2020) http://t.cn/A6PF728w view:http://t.cn/A6PF728A  [组图共7张] 原图 ",,无,无,无,2020-02-09 05:28,微博 weibo.com,14,31,3
